Verse,Word Count
Jeremiah 25:6,31
Jeremiah 25:7,31
Jeremiah 25:36,31
Jeremiah 26:5,31
Jeremiah 26:20,31
Jeremiah 27:7,31
Jeremiah 29:3,31
Jeremiah 30:15,31
Jeremiah 34:13,31
Jeremiah 36:16,31
Jeremiah 38:10,31
Jeremiah 38:19,31
Jeremiah 41:18,31
Jeremiah 42:16,31
Jeremiah 44:11,31
Jeremiah 44:18,31
Jeremiah 46:8,31
Jeremiah 46:14,31
Jeremiah 46:22,31
Jeremiah 48:26,31
Jeremiah 49:4,31
Jeremiah 50:11,31
Jeremiah 50:31,31
Jeremiah 50:43,31
Jeremiah 51:3,31
Jeremiah 51:10,31
Jeremiah 51:43,31
Jeremiah 51:47,31
Lamentations 1:4,31
Lamentations 1:5,31
Lamentations 1:19,31
Lamentations 2:20,31
Lamentations 4:22,31
Ezekiel 1:1,31
Ezekiel 2:8,31
Ezekiel 3:21,31
Ezekiel 10:17,31
Ezekiel 13:21,31
Ezekiel 16:31,31
Ezekiel 17:21,31
Ezekiel 18:17,31
Ezekiel 21:23,31
Ezekiel 21:31,31
Ezekiel 22:25,31
Ezekiel 22:28,31
Ezekiel 22:29,31
Ezekiel 23:11,31
Ezekiel 23:39,31
Ezekiel 24:16,31
Ezekiel 26:19,31
Ezekiel 27:7,31
Ezekiel 28:7,31
Ezekiel 30:6,31
Ezekiel 32:16,31
Ezekiel 32:21,31
Ezekiel 32:26,31
Ezekiel 33:5,31
Ezekiel 33:28,31
Ezekiel 34:6,31
Ezekiel 35:6,31
Ezekiel 37:26,31
Ezekiel 38:11,31
Ezekiel 38:15,31
Ezekiel 38:22,31
Ezekiel 39:1,31
Ezekiel 39:18,31
Ezekiel 40:3,31
Ezekiel 41:3,31
Ezekiel 41:12,31
Ezekiel 41:19,31
Ezekiel 42:11,31
Daniel 2:25,31
Daniel 2:43,31
Daniel 3:18,31
Daniel 4:10,31
Daniel 4:31,31
Daniel 5:10,31
Daniel 6:3,31
Daniel 6:14,31
Daniel 8:26,31
Daniel 9:14,31
Daniel 9:20,31
Daniel 11:13,31
Daniel 11:14,31
Hosea 3:5,31
Hosea 6:9,31
Hosea 7:6,31
Hosea 8:10,31
Hosea 12:1,31
Hosea 12:11,31
Hosea 14:7,31
Joel 2:16,31
Joel 2:27,31
Amos 2:2,31
Amos 4:1,31
Amos 4:9,31
Amos 5:12,31
Amos 9:11,31
Obadiah 1:11,31
Jonah 1:12,31
Jonah 2:6,31
Jonah 2:9,31
Jonah 3:8,31
Jonah 3:10,31
Micah 4:12,31
Micah 7:2,31
Nahum 3:7,31
Nahum 3:8,31
Habakkuk 1:5,31
Habakkuk 3:8,31
Habakkuk 3:13,31
Zephaniah 1:4,31
Zephaniah 1:13,31
Zechariah 1:8,31
Zechariah 3:2,31
Zechariah 3:4,31
Zechariah 4:6,31
Zechariah 4:7,31
Zechariah 8:2,31
Zechariah 8:4,31
Zechariah 9:14,31
Zechariah 10:7,31
Zechariah 11:12,31
Zechariah 12:7,31
Malachi 2:7,31
Malachi 2:9,31
Malachi 3:3,31
Matthew 1:17,31
Matthew 10:19,31
Matthew 11:21,31
Matthew 11:25,31
Matthew 12:11,31
Matthew 16:23,31
Matthew 19:17,31
Matthew 20:21,31
Matthew 25:45,31
Matthew 26:17,31
Matthew 26:18,31
Matthew 27:9,31
Matthew 27:54,31
Mark 6:37,31
Mark 8:34,31
Mark 9:9,31
Mark 10:1,31
Mark 10:30,31
Mark 12:34,31
Mark 13:34,31
Mark 15:32,31
Mark 15:43,31
Luke 1:13,31
Luke 2:7,31
Luke 2:27,31
Luke 2:36,31
Luke 2:38,31
Luke 3:17,31
Luke 3:22,31
Luke 4:40,31
Luke 6:4,31
Luke 7:9,31
Luke 8:12,31
Luke 9:45,31
Luke 10:24,31
Luke 10:27,31
Luke 10:30,31
Luke 11:7,31
Luke 11:26,31
Luke 11:34,31
Luke 14:8,31
Luke 14:9,31
Luke 14:18,31
Luke 15:13,31
Luke 16:7,31
Luke 17:22,31
Luke 18:11,31
Luke 18:16,31
Luke 19:30,31
Luke 20:1,31
Luke 21:12,31
Luke 21:23,31
Luke 22:66,31
Luke 23:2,31
Luke 23:22,31
Luke 23:26,31
John 1:15,31
John 1:45,31
John 4:9,31
John 4:47,31
John 6:35,31
John 6:58,31
John 7:39,31
John 9:11,31
John 11:39,31
John 13:16,31
John 14:3,31
John 15:5,31
John 16:33,31
John 17:6,31
John 21:11,31
Acts 2:33,31
Acts 4:21,31
Acts 4:31,31
Acts 5:3,31
Acts 5:10,31
Acts 5:37,31
Acts 8:25,31
Acts 10:23,31
Acts 10:30,31
Acts 11:19,31
Acts 11:20,31
Acts 13:1,31
Acts 13:33,31
Acts 14:1,31
Acts 15:10,31
Acts 16:3,31
Acts 16:15,31
Acts 16:27,31
Acts 17:26,31
Acts 18:25,31
Acts 19:21,31
Acts 19:38,31
Acts 20:4,31
Acts 21:3,31
Acts 23:30,31
Acts 24:5,31
Acts 25:17,31
Acts 27:30,31
Acts 28:7,31
Romans 2:1,31
Romans 2:14,31
Romans 5:16,31
Romans 6:6,31
Romans 6:16,31
Romans 7:1,31
Romans 7:23,31
Romans 7:25,31
Romans 9:20,31
Romans 13:11,31
Romans 14:3,31
Romans 14:15,31
Romans 15:9,31
Romans 15:19,31
Romans 15:30,31
1 Corinthians 1:10,31
1 Corinthians 4:9,31
1 Corinthians 5:1,31
1 Corinthians 9:18,31
1 Corinthians 13:11,31
1 Corinthians 14:9,31
1 Corinthians 15:28,31
2 Corinthians 7:1,31
2 Corinthians 9:3,31
Galatians 2:4,31
Ephesians 1:13,31
Ephesians 2:12,31
Ephesians 4:13,31
Philippians 1:18,31
Philippians 2:12,31
Philippians 2:15,31
Philippians 3:13,31
Philippians 3:21,31
Philippians 4:15,31
Colossians 3:16,31
1 Thessalonians 2:16,31
1 Thessalonians 5:23,31
1 Timothy 5:13,31
1 Timothy 5:16,31
1 Timothy 6:1,31
2 Timothy 1:3,31
2 Timothy 1:8,31
Titus 1:1,31
Titus 2:14,31
Hebrews 3:6,31
Hebrews 7:3,31
Hebrews 7:21,31
Hebrews 9:12,31
Hebrews 9:24,31
Hebrews 10:8,31
Hebrews 11:8,31
Hebrews 11:13,31
James 4:12,31
1 Peter 5:10,31
2 Peter 1:8,31
2 Peter 1:17,31
1 John 2:11,31
1 John 2:13,31
1 John 3:17,31
1 John 3:24,31
2 John 1:5,31
3 John 1:11,31
Revelation 4:4,31
Revelation 4:5,31
Revelation 5:12,31
Revelation 9:2,31
Revelation 9:5,31
Revelation 11:9,31
Revelation 11:10,31
Revelation 11:12,31
Revelation 14:6,31
Revelation 14:19,31
Revelation 15:4,31
Revelation 15:8,31
Revelation 16:3,31
Revelation 16:9,31
Revelation 16:10,31
Revelation 17:17,31
Revelation 18:4,31
Revelation 20:9,31
Revelation 20:11,31
Revelation 20:13,31
Revelation 21:4,31
Revelation 21:21,31
Genesis 2:21,32
Genesis 3:16,32
Genesis 4:1,32
Genesis 4:23,32
Genesis 8:1,32
Genesis 13:3,32
Genesis 13:16,32
Genesis 14:14,32
Genesis 14:17,32
Genesis 18:2,32
Genesis 18:8,32
Genesis 18:30,32
Genesis 19:11,32
Genesis 19:12,32
Genesis 19:28,32
Genesis 19:30,32
Genesis 24:15,32
Genesis 24:35,32
Genesis 27:1,32
Genesis 27:19,32
Genesis 27:42,32
Genesis 28:15,32
Genesis 28:22,32
Genesis 30:27,32
Genesis 30:32,32
Genesis 34:25,32
Genesis 36:39,32
Genesis 37:7,32
Genesis 37:14,32
Genesis 38:8,32
Genesis 39:1,32
Genesis 40:5,32
Genesis 41:27,32
Genesis 43:8,32
Genesis 44:18,32
Genesis 45:9,32
Genesis 47:26,32
Genesis 48:10,32
Genesis 48:15,32
Genesis 50:15,32
Exodus 9:33,32
Exodus 10:19,32
Exodus 13:13,32
Exodus 13:14,32
Exodus 17:7,32
Exodus 17:14,32
Exodus 18:18,32
Exodus 23:24,32
Exodus 24:3,32
Exodus 25:10,32
Exodus 28:29,32
Exodus 29:37,32
Exodus 29:42,32
Exodus 30:6,32
Exodus 30:15,32
Exodus 30:23,32
Exodus 31:17,32
Exodus 33:3,32
Exodus 34:1,32
Exodus 34:3,32
Exodus 36:11,32
Exodus 36:24,32
Exodus 38:15,32
Exodus 38:31,32
Exodus 39:32,32
Leviticus 2:11,32
Leviticus 6:22,32
Leviticus 9:4,32
Leviticus 13:7,32
Leviticus 13:27,32
Leviticus 14:12,32
Leviticus 15:10,32
Leviticus 16:32,32
Leviticus 16:34,32
Leviticus 20:19,32
Leviticus 22:23,32
Leviticus 22:25,32
Leviticus 23:43,32
Leviticus 24:23,32
Leviticus 26:26,32
Leviticus 26:30,32
Leviticus 26:41,32
Leviticus 27:26,32
Numbers 1:24,32
Numbers 1:26,32
Numbers 1:28,32
Numbers 1:30,32
Numbers 1:34,32
Numbers 1:36,32
Numbers 1:38,32
Numbers 1:40,32
Numbers 1:42,32
Numbers 3:39,32
Numbers 3:45,32
Numbers 7:87,32
Numbers 8:8,32
Numbers 8:26,32
Numbers 9:3,32
Numbers 11:11,32
Numbers 13:2,32
Numbers 13:22,32
Numbers 14:11,32
Numbers 14:29,32
Numbers 14:43,32
Numbers 15:38,32
Numbers 18:4,32
Numbers 18:6,32
Numbers 18:32,32
Numbers 22:36,32
Numbers 23:10,32
Numbers 23:23,32
Numbers 24:1,32
Numbers 24:14,32
Numbers 25:13,32
Numbers 27:7,32
Numbers 28:3,32
Numbers 28:7,32
Numbers 28:19,32
Numbers 29:1,32
Numbers 30:7,32
Numbers 30:11,32
Numbers 31:8,32
Numbers 35:15,32
Numbers 35:30,32
Deuteronomy 1:36,32
Deuteronomy 2:4,32
Deuteronomy 4:2,32
Deuteronomy 6:1,32
Deuteronomy 6:18,32
Deuteronomy 7:7,32
Deuteronomy 9:1,32
Deuteronomy 9:6,32
Deuteronomy 9:16,32
Deuteronomy 10:3,32
Deuteronomy 10:12,32
Deuteronomy 11:14,32
Deuteronomy 11:24,32
Deuteronomy 11:25,32
Deuteronomy 12:1,32
Deuteronomy 12:2,32
Deuteronomy 12:6,32
Deuteronomy 15:12,32
Deuteronomy 16:14,32
Deuteronomy 17:5,32
Deuteronomy 18:1,32
Deuteronomy 18:18,32
Deuteronomy 18:22,32
Deuteronomy 19:15,32
Deuteronomy 21:8,32
Deuteronomy 23:25,32
Deuteronomy 28:57,32
Deuteronomy 29:25,32
Deuteronomy 30:5,32
Deuteronomy 31:6,32
Deuteronomy 31:19,32
Deuteronomy 32:10,32
Deuteronomy 32:51,32
Joshua 2:22,32
Joshua 3:10,32
Joshua 6:18,32
Joshua 6:20,32
Joshua 7:3,32
Joshua 7:12,32
Joshua 15:9,32
Joshua 15:18,32
Joshua 15:19,32
Joshua 17:3,32
Joshua 22:24,32
Joshua 23:7,32
Judges 1:19,32
Judges 3:1,32
Judges 3:20,32
Judges 5:27,32
Judges 7:11,32
Judges 9:20,32
Judges 11:22,32
Judges 13:8,32
Judges 15:5,32
Judges 15:12,32
Judges 19:15,32
Judges 20:34,32
Judges 21:8,32
Judges 21:19,32
Ruth 3:3,32
1 Samuel 1:19,32
1 Samuel 2:5,32
1 Samuel 3:9,32
1 Samuel 4:2,32
1 Samuel 7:7,32
1 Samuel 8:5,32
1 Samuel 8:7,32
1 Samuel 8:22,32
1 Samuel 14:10,32
1 Samuel 14:28,32
1 Samuel 15:21,32
1 Samuel 17:13,32
1 Samuel 17:47,32
1 Samuel 18:10,32
1 Samuel 19:18,32
1 Samuel 21:1,32
1 Samuel 21:4,32
1 Samuel 21:8,32
1 Samuel 22:11,32
1 Samuel 22:22,32
1 Samuel 23:3,32
1 Samuel 25:11,32
1 Samuel 25:21,32
1 Samuel 26:3,32
1 Samuel 26:6,32
1 Samuel 28:2,32
1 Samuel 28:3,32
1 Samuel 30:8,32
2 Samuel 1:2,32
2 Samuel 2:16,32
2 Samuel 3:23,32
2 Samuel 4:5,32
2 Samuel 4:11,32
2 Samuel 5:23,32
2 Samuel 6:10,32
2 Samuel 6:16,32
2 Samuel 7:6,32
2 Samuel 10:8,32
2 Samuel 11:10,32
2 Samuel 12:19,32
2 Samuel 13:2,32
2 Samuel 14:16,32
2 Samuel 14:20,32
2 Samuel 14:25,32
2 Samuel 17:13,32
2 Samuel 18:17,32
2 Samuel 18:20,32
2 Samuel 19:2,32
2 Samuel 19:13,32
2 Samuel 19:32,32
2 Samuel 19:40,32
2 Samuel 20:2,32
2 Samuel 23:4,32
1 Kings 1:45,32
1 Kings 2:15,32
1 Kings 5:7,32
1 Kings 6:8,32
1 Kings 7:23,32
1 Kings 7:51,32
1 Kings 8:23,32
1 Kings 8:44,32
1 Kings 9:15,32
1 Kings 9:21,32
1 Kings 10:10,32
1 Kings 10:17,32
1 Kings 12:18,32
1 Kings 15:13,32
1 Kings 18:40,32
1 Kings 20:12,32
1 Kings 20:40,32
1 Kings 21:8,32
2 Kings 4:40,32
2 Kings 6:20,32
2 Kings 8:21,32
2 Kings 9:14,32
2 Kings 9:33,32
2 Kings 13:2,32
2 Kings 13:6,32
2 Kings 13:19,32
2 Kings 17:27,32
2 Kings 22:18,32
2 Kings 24:20,32
2 Kings 25:13,32
1 Chronicles 6:60,32
1 Chronicles 12:20,32
1 Chronicles 15:16,32
1 Chronicles 15:27,32
1 Chronicles 16:5,32
1 Chronicles 16:35,32
1 Chronicles 17:17,32
1 Chronicles 17:24,32
1 Chronicles 18:11,32
1 Chronicles 24:4,32
1 Chronicles 28:12,32
1 Chronicles 29:21,32
2 Chronicles 1:3,32
2 Chronicles 3:4,32
2 Chronicles 3:8,32
2 Chronicles 7:14,32
2 Chronicles 9:4,32
2 Chronicles 9:6,32
2 Chronicles 9:16,32
2 Chronicles 10:18,32
2 Chronicles 11:23,32
2 Chronicles 13:14,32
2 Chronicles 16:6,32
2 Chronicles 16:8,32
2 Chronicles 18:14,32
2 Chronicles 20:34,32
2 Chronicles 25:14,32
2 Chronicles 25:17,32
2 Chronicles 28:1,32
2 Chronicles 29:6,32
2 Chronicles 30:16,32
2 Chronicles 30:21,32
2 Chronicles 31:17,32
2 Chronicles 32:30,32
2 Chronicles 34:26,32
2 Chronicles 36:13,32
2 Chronicles 36:14,32
Ezra 4:7,32
Ezra 5:12,32
Ezra 8:30,32
Ezra 9:14,32
Ezra 10:18,32
Nehemiah 2:3,32
Nehemiah 2:7,32
Nehemiah 3:31,32
Nehemiah 4:15,32
Nehemiah 4:19,32
Nehemiah 4:23,32
Nehemiah 6:2,32
Nehemiah 8:7,32
Nehemiah 8:13,32
Nehemiah 9:34,32
Nehemiah 12:38,32
Nehemiah 12:39,32
Esther 2:5,32
Esther 6:1,32
Esther 7:3,32
Esther 8:2,32
Esther 8:10,32
Esther 8:12,32
Esther 9:15,32
Job 2:13,32
Job 24:24,32
Psalms 10:9,32
Psalms 40:3,32
Psalms 43:4,32
Psalms 48:8,32
Psalms 52:5,32
Psalms 59:11,32
Psalms 59:16,32
Psalms 65:5,32
Psalms 71:22,32
Psalms 73:28,32
Psalms 83:18,32
Psalms 144:14,32
Proverbs 27:10,32
Ecclesiastes 3:17,32
Ecclesiastes 5:15,32
Ecclesiastes 7:14,32
The Song of Songs 3:2,32
The Song of Songs 4:11,32
The Song of Songs 5:9,32
Isaiah 2:2,32
Isaiah 2:6,32
Isaiah 3:6,32
Isaiah 7:13,32
Isaiah 8:4,32
Isaiah 10:12,32
Isaiah 11:2,32
Isaiah 14:21,32
Isaiah 14:31,32
Isaiah 15:9,32
Isaiah 16:9,32
Isaiah 19:19,32
Isaiah 22:24,32
Isaiah 25:5,32
Isaiah 25:8,32
Isaiah 25:11,32
Isaiah 26:5,32
Isaiah 26:9,32
Isaiah 26:11,32
Isaiah 29:7,32
Isaiah 29:23,32
Isaiah 40:6,32
Isaiah 43:19,32
Isaiah 43:20,32
Isaiah 44:3,32
Isaiah 44:28,32
Isaiah 45:3,32
Isaiah 46:13,32
Isaiah 47:6,32
Isaiah 49:15,32
Isaiah 51:7,32
Isaiah 51:8,32
Isaiah 51:11,32
Isaiah 51:16,32
Isaiah 53:10,32
Isaiah 56:2,32
Isaiah 56:3,32
Isaiah 56:5,32
Isaiah 62:1,32
Isaiah 65:5,32
Jeremiah 2:10,32
Jeremiah 3:23,32
Jeremiah 6:21,32
Jeremiah 7:9,32
Jeremiah 8:9,32
Jeremiah 9:18,32
Jeremiah 10:12,32
Jeremiah 11:21,32
Jeremiah 12:8,32
Jeremiah 14:2,32
Jeremiah 14:17,32
Jeremiah 15:4,32
Jeremiah 17:16,32
Jeremiah 18:13,32
Jeremiah 19:14,32
Jeremiah 21:8,32
Jeremiah 22:2,32
Jeremiah 22:26,32
Jeremiah 24:2,32
Jeremiah 24:5,32
Jeremiah 25:32,32
Jeremiah 26:12,32
Jeremiah 26:13,32
Jeremiah 27:6,32
Jeremiah 30:16,32
Jeremiah 32:2,32
Jeremiah 36:8,32
Jeremiah 39:1,32
Jeremiah 40:3,32
Jeremiah 40:6,32
Jeremiah 40:14,32
Jeremiah 42:17,32
Jeremiah 48:7,32
Jeremiah 48:18,32
Jeremiah 48:38,32
Jeremiah 49:5,32
Jeremiah 49:28,32
Jeremiah 50:5,32
Jeremiah 50:17,32
Jeremiah 50:39,32
Jeremiah 51:5,32
Jeremiah 51:13,32
Jeremiah 51:15,32
Jeremiah 51:28,32
Jeremiah 52:3,32
Lamentations 1:3,32
Lamentations 1:10,32
Ezekiel 5:6,32
Ezekiel 7:3,32
Ezekiel 7:15,32
Ezekiel 9:4,32
Ezekiel 11:19,32
Ezekiel 12:28,32
Ezekiel 14:3,32
Ezekiel 15:4,32
Ezekiel 16:15,32
Ezekiel 22:18,32
Ezekiel 23:4,32
Ezekiel 23:27,32
Ezekiel 24:13,32
Ezekiel 26:8,32
Ezekiel 26:15,32
Ezekiel 29:15,32
Ezekiel 29:16,32
Ezekiel 30:9,32
Ezekiel 33:7,32
Ezekiel 33:15,32
Ezekiel 34:25,32
Ezekiel 35:3,32
Ezekiel 35:12,32
Ezekiel 36:15,32
Ezekiel 37:11,32
Ezekiel 39:14,32
Ezekiel 39:15,32
Ezekiel 40:7,32
Ezekiel 41:26,32
Ezekiel 42:12,32
Ezekiel 44:9,32
Ezekiel 47:4,32
Daniel 3:17,32
Daniel 4:8,32
Daniel 5:15,32
Daniel 6:16,32
Daniel 7:1,32
Daniel 7:6,32
Daniel 7:24,32
Daniel 9:4,32
Daniel 9:19,32
Daniel 11:33,32
Hosea 7:12,32
Hosea 9:1,32
Hosea 9:8,32
Hosea 11:9,32
Hosea 12:8,32
Hosea 13:3,32
Hosea 14:3,32
Joel 1:14,32
Joel 2:22,32
Amos 2:9,32
Amos 4:2,32
Amos 4:6,32
Amos 5:15,32
Amos 6:12,32
Amos 8:12,32
Amos 9:2,32
Obadiah 1:4,32
Obadiah 1:15,32
Jonah 1:8,32
Micah 2:7,32
Micah 4:9,32
Micah 5:5,32
Micah 7:17,32
Nahum 2:1,32
Nahum 2:12,32
Habakkuk 1:16,32
Habakkuk 2:9,32
Habakkuk 3:6,32
Zephaniah 1:12,32
Zephaniah 2:2,32
Zephaniah 3:9,32
Zechariah 3:8,32
Zechariah 4:2,32
Zechariah 5:6,32
Zechariah 11:5,32
Malachi 2:11,32
Malachi 2:12,32
Malachi 4:3,32
Matthew 1:18,32
Matthew 2:6,32
Matthew 3:16,32
Matthew 4:21,32
Matthew 5:45,32
Matthew 6:16,32
Matthew 6:18,32
Matthew 7:11,32
Matthew 9:18,32
Matthew 9:28,32
Matthew 10:23,32
Matthew 10:42,32
Matthew 13:23,32
Matthew 17:5,32
Matthew 19:21,32
Matthew 19:29,32
Matthew 20:18,32
Matthew 21:25,32
Matthew 21:42,32
Matthew 25:29,32
Matthew 25:44,32
Matthew 26:47,32
Matthew 27:3,32
Matthew 28:7,32
Mark 2:12,32
Mark 2:17,32
Mark 3:5,32
Mark 7:24,32
Mark 9:20,32
Mark 9:31,32
Mark 11:18,32
Mark 12:28,32
Luke 1:15,32
Luke 2:4,32
Luke 2:48,32
Luke 3:4,32
Luke 6:34,32
Luke 7:20,32
Luke 8:24,32
Luke 8:37,32
Luke 9:16,32
Luke 9:22,32
Luke 11:13,32
Luke 11:24,32
Luke 11:36,32
Luke 12:33,32
Luke 12:42,32
Luke 13:32,32
Luke 14:5,32
Luke 14:26,32
Luke 16:2,32
Luke 16:3,32
Luke 17:2,32
Luke 18:14,32
Luke 18:29,32
Luke 20:28,32
Luke 21:25,32
Luke 22:19,32
Luke 23:8,32
John 1:39,32
John 2:9,32
John 8:26,32
John 8:52,32
John 9:24,32
John 11:54,32
John 12:9,32
John 12:36,32
John 12:40,32
John 14:17,32
John 15:6,32
John 15:20,32
John 19:20,32
John 21:25,32
Acts 1:20,32
Acts 5:38,32
Acts 7:10,32
Acts 8:12,32
Acts 8:39,32
Acts 9:40,32
Acts 13:15,32
Acts 13:50,32
Acts 15:22,32
Acts 16:14,32
Acts 18:17,32
Acts 18:27,32
Acts 19:13,32
Acts 20:18,32
Acts 21:1,32
Acts 21:40,32
Acts 22:22,32
Acts 25:21,32
Acts 26:11,32
Acts 26:22,32
Romans 3:25,32
Romans 5:10,32
Romans 10:19,32
Romans 12:1,32
Romans 15:13,32
1 Corinthians 2:12,32
1 Corinthians 3:10,32
1 Corinthians 6:11,32
1 Corinthians 7:22,32
1 Corinthians 11:25,32
1 Corinthians 12:3,32
1 Corinthians 13:2,32
1 Corinthians 14:6,32
1 Corinthians 15:58,32
1 Corinthians 16:11,32
2 Corinthians 2:10,32
2 Corinthians 2:14,32
2 Corinthians 4:2,32
2 Corinthians 5:11,32
2 Corinthians 6:2,32
2 Corinthians 9:8,32
2 Corinthians 10:1,32
2 Corinthians 10:7,32
2 Corinthians 10:8,32
2 Corinthians 10:14,32
2 Corinthians 11:16,32
2 Corinthians 12:2,32
Galatians 6:12,32
Ephesians 4:28,32
Ephesians 6:12,32
Philippians 2:25,32
Philippians 4:12,32
Colossians 2:8,32
Colossians 2:11,32
Colossians 4:3,32
Hebrews 5:5,32
Hebrews 9:7,32
Hebrews 10:16,32
Hebrews 11:11,32
Hebrews 12:15,32
James 2:11,32
1 Peter 3:21,32
2 Peter 2:6,32
1 John 1:7,32
1 John 2:18,32
1 John 3:9,32
2 John 1:9,32
Jude 1:12,32
Revelation 4:7,32
Revelation 6:2,32
Revelation 8:5,32
Revelation 9:4,32
Revelation 11:1,32
Revelation 11:2,32
Revelation 12:11,32
Revelation 12:17,32
Revelation 17:16,32
Revelation 21:12,32
Revelation 21:27,32
Revelation 22:18,32
Genesis 1:29,33
Genesis 3:19,33
Genesis 14:13,33
Genesis 15:5,33
Genesis 17:8,33
Genesis 18:24,33
Genesis 18:28,33
Genesis 19:31,33
Genesis 20:3,33
Genesis 20:16,33
Genesis 22:7,33
Genesis 23:11,33
Genesis 23:13,33
Genesis 23:17,33
Genesis 24:5,33
Genesis 24:16,33
Genesis 24:27,33
Genesis 26:10,33
Genesis 27:31,33
Genesis 28:6,33
Genesis 29:2,33
Genesis 31:32,33
Genesis 31:35,33
Genesis 35:11,33
Genesis 37:28,33
Genesis 38:9,33
Genesis 39:8,33
Genesis 41:8,33
Genesis 41:35,33
Genesis 44:32,33
Genesis 45:8,33
Genesis 46:5,33
Genesis 47:1,33
Genesis 47:11,33
Genesis 48:14,33
Genesis 49:6,33
Exodus 1:10,33
Exodus 1:14,33
Exodus 3:2,33
Exodus 5:1,33
Exodus 6:8,33
Exodus 7:10,33
Exodus 8:5,33
Exodus 9:23,33
Exodus 9:24,33
Exodus 13:7,33
Exodus 14:16,33
Exodus 15:17,33
Exodus 16:7,33
Exodus 17:9,33
Exodus 20:4,33
Exodus 22:3,33
Exodus 22:6,33
Exodus 22:10,33
Exodus 24:8,33
Exodus 25:32,33
Exodus 26:35,33
Exodus 26:37,33
Exodus 27:9,33
Exodus 29:44,33
Exodus 29:46,33
Exodus 30:18,33
Exodus 31:13,33
Exodus 32:4,33
Exodus 32:6,33
Exodus 32:18,33
Exodus 33:10,33
Exodus 38:17,33
Exodus 39:20,33
Exodus 40:38,33
Leviticus 4:3,33
Leviticus 4:24,33
Leviticus 6:18,33
Leviticus 7:16,33
Leviticus 7:19,33
Leviticus 8:16,33
Leviticus 10:7,33
Leviticus 13:13,33
Leviticus 13:33,33
Leviticus 14:4,33
Leviticus 15:15,33
Leviticus 15:19,33
Leviticus 15:24,33
Leviticus 15:30,33
Leviticus 16:10,33
Leviticus 18:23,33
Leviticus 20:14,33
Leviticus 20:22,33
Leviticus 23:27,33
Leviticus 23:32,33
Leviticus 23:41,33
Leviticus 25:9,33
Leviticus 25:15,33
Leviticus 25:31,33
Leviticus 25:49,33
Leviticus 26:13,33
Leviticus 26:25,33
Leviticus 26:37,33
Leviticus 26:45,33
Numbers 6:15,33
Numbers 6:17,33
Numbers 8:22,33
Numbers 11:33,33
Numbers 13:29,33
Numbers 14:24,33
Numbers 14:35,33
Numbers 16:7,33
Numbers 19:2,33
Numbers 21:24,33
Numbers 22:32,33
Numbers 23:24,33
Numbers 25:14,33
Numbers 26:57,33
Numbers 26:62,33
Numbers 29:12,33
Numbers 29:14,33
Numbers 29:36,33
Numbers 32:9,33
Numbers 32:13,33
Numbers 32:32,33
Numbers 35:23,33
Deuteronomy 2:1,33
Deuteronomy 2:8,33
Deuteronomy 2:21,33
Deuteronomy 2:24,33
Deuteronomy 3:18,33
Deuteronomy 3:26,33
Deuteronomy 5:9,33
Deuteronomy 5:33,33
Deuteronomy 6:7,33
Deuteronomy 6:10,33
Deuteronomy 6:24,33
Deuteronomy 7:19,33
Deuteronomy 9:9,33
Deuteronomy 10:10,33
Deuteronomy 12:3,33
Deuteronomy 12:20,33
Deuteronomy 13:3,33
Deuteronomy 16:8,33
Deuteronomy 17:12,33
Deuteronomy 21:21,33
Deuteronomy 25:2,33
Deuteronomy 26:10,33
Deuteronomy 28:48,33
Deuteronomy 29:13,33
Deuteronomy 30:6,33
Deuteronomy 32:24,33
Deuteronomy 32:36,33
Joshua 1:8,33
Joshua 2:5,33
Joshua 2:7,33
Joshua 2:9,33
Joshua 2:11,33
Joshua 2:19,33
Joshua 3:6,33
Joshua 4:9,33
Joshua 6:10,33
Joshua 9:9,33
Joshua 9:18,33
Joshua 9:27,33
Joshua 11:21,33
Joshua 13:31,33
Joshua 18:28,33
Joshua 19:27,33
Judges 1:15,33
Judges 2:14,33
Judges 3:19,33
Judges 4:17,33
Judges 8:5,33
Judges 8:10,33
Judges 9:43,33
Judges 14:8,33
Judges 15:10,33
Judges 16:19,33
Judges 16:25,33
Judges 16:31,33
Judges 19:10,33
Judges 19:19,33
Judges 20:39,33
Ruth 2:2,33
Ruth 4:6,33
1 Samuel 3:5,33
1 Samuel 3:13,33
1 Samuel 5:7,33
1 Samuel 6:2,33
1 Samuel 8:12,33
1 Samuel 12:5,33
1 Samuel 14:1,33
1 Samuel 15:20,33
1 Samuel 16:2,33
1 Samuel 17:40,33
1 Samuel 18:30,33
1 Samuel 20:1,33
1 Samuel 20:6,33
1 Samuel 24:3,33
1 Samuel 24:19,33
1 Samuel 26:11,33
1 Samuel 26:23,33
1 Samuel 28:23,33
1 Samuel 29:2,33
1 Samuel 30:26,33
2 Samuel 2:5,33
2 Samuel 3:12,33
2 Samuel 3:25,33
2 Samuel 5:24,33
2 Samuel 10:4,33
2 Samuel 10:5,33
2 Samuel 12:21,33
2 Samuel 12:24,33
2 Samuel 13:4,33
2 Samuel 13:13,33
2 Samuel 14:9,33
2 Samuel 14:24,33
2 Samuel 15:12,33
2 Samuel 16:3,33
2 Samuel 17:2,33
2 Samuel 18:4,33
2 Samuel 19:14,33
2 Samuel 21:5,33
2 Samuel 21:16,33
